week_start,sku_id,units_sold,revenue,avg_price,promo_days,category,list_price,unit_cost
2011-09-05,22693,216.0,270.0,1.25,4.0,Bags & Storage,2.5,1.5
2011-09-12,22693,2.0,5.0,2.5,0.0,Bags & Storage,2.5,1.5
2011-09-19,22693,102.0,135.0,1.6666666666666667,2.0,Bags & Storage,2.5,1.5
2011-09-26,22693,97.0,122.5,1.5625,3.0,Bags & Storage,2.5,1.5
2011-10-03,22693,125.0,161.25,1.5833333333333335,4.0,Bags & Storage,2.5,1.5
2011-10-10,22693,148.0,190.0,1.5,5.0,Bags & Storage,2.5,1.5
2011-10-17,22693,264.0,330.0,1.25,5.0,Bags & Storage,2.5,1.5
2011-10-24,22693,363.0,421.02,1.416111111111111,5.0,Bags & Storage,2.5,1.5
2011-10-31,22693,221.0,259.7,1.853888888888889,2.0,Bags & Storage,2.5,1.5
2011-11-07,22693,299.0,387.5,1.579861111111111,5.0,Bags & Storage,2.5,1.5
2011-11-14,22693,216.0,300.0,1.8916666666666668,4.0,Bags & Storage,2.5,1.5
2011-11-21,22693,64.0,100.0,2.125,2.0,Bags & Storage,2.5,1.5
2011-11-28,22693,363.0,451.02,1.9206666666666667,4.0,Bags & Storage,2.5,1.5
2011-12-05,22693,231.0,271.02,2.0516666666666667,2.0,Bags & Storage,2.5,1.5
2010-08-09,22699,355.0,908.2099999999999,4.075833333333334,3.0,Kitchen & Dining,5.79,3.47
2010-08-16,22699,162.0,499.42,4.3837777777777776,5.0,Kitchen & Dining,5.79,3.47
2010-08-23,22699,145.0,436.31000000000006,3.516031746031746,6.0,Kitchen & Dining,5.79,3.47
2010-08-30,22699,57.0,197.03,4.0588,4.0,Kitchen & Dining,5.79,3.47
2010-09-06,22699,90.0,286.22,3.3693333333333335,6.0,Kitchen & Dining,5.79,3.47
2010-09-13,22699,232.0,638.64,3.103111111111111,6.0,Kitchen & Dining,5.79,3.47
2010-09-20,22699,439.0,1176.17,3.042952380952381,6.0,Kitchen & Dining,5.79,3.47
2010-09-27,22699,214.0,607.7,3.6144000000000007,4.0,Kitchen & Dining,5.79,3.47
2010-10-04,22699,232.0,669.6800000000001,3.358545454545455,6.0,Kitchen & Dining,5.79,3.47
2010-10-11,22699,119.0,351.45000000000005,3.342,6.0,Kitchen & Dining,5.79,3.47
2010-10-18,22699,224.0,618.72,3.1594444444444445,6.0,Kitchen & Dining,5.79,3.47
2010-10-25,22699,98.0,303.18000000000006,3.722,5.0,Kitchen & Dining,5.79,3.47
2010-11-01,22699,103.0,342.33000000000004,4.051777777777778,5.0,Kitchen & Dining,5.79,3.47
2010-11-08,22699,154.0,493.98,3.600888888888889,6.0,Kitchen & Dining,5.79,3.47
2010-11-15,22699,236.0,678.92,3.4793650793650794,6.0,Kitchen & Dining,5.79,3.47
2010-11-22,22699,183.0,536.97,3.761111111111111,6.0,Kitchen & Dining,5.79,3.47
2010-11-29,22699,276.0,791.4,3.4431428571428575,6.0,Kitchen & Dining,5.79,3.47
2010-12-06,22699,149.0,523.95,4.498,4.0,Kitchen & Dining,5.79,3.47
2010-12-13,22699,133.0,428.67,3.6726666666666667,6.0,Kitchen & Dining,5.79,3.47
2010-12-20,22699,84.0,270.04,4.363333333333333,1.0,Kitchen & Dining,5.79,3.47
2011-01-03,22699,54.0,157.46,3.1633333333333336,4.0,Kitchen & Dining,5.79,3.47
2011-01-10,22699,167.0,461.69000000000005,3.3884,5.0,Kitchen & Dining,5.79,3.47
2011-01-17,22699,41.0,157.87,4.843333333333334,3.0,Kitchen & Dining,5.79,3.47
2011-01-24,22699,150.0,433.58000000000004,3.7844444444444445,5.0,Kitchen & Dining,5.79,3.47
2011-01-31,22699,227.0,630.1700000000001,3.1081481481481483,6.0,Kitchen & Dining,5.79,3.47
2011-02-07,22699,51.0,181.69,4.332133333333333,4.0,Kitchen & Dining,5.79,3.47
2011-02-14,22699,306.0,856.94,3.6344761904761906,6.0,Kitchen & Dining,5.79,3.47
2011-02-21,22699,143.0,464.45000000000005,3.381071428571429,6.0,Kitchen & Dining,5.79,3.47
2011-02-28,22699,242.0,685.9,3.61,6.0,Kitchen & Dining,5.79,3.47
2011-03-07,22699,129.0,368.78999999999996,3.4506666666666668,5.0,Kitchen & Dining,5.79,3.47
2011-03-14,22699,204.0,570.84,3.7394444444444446,5.0,Kitchen & Dining,5.79,3.47
2011-03-21,22699,90.0,310.94,3.614920634920635,6.0,Kitchen & Dining,5.79,3.47
2011-03-28,22699,154.0,443.34000000000003,3.419333333333334,6.0,Kitchen & Dining,5.79,3.47
2011-04-04,22699,120.0,373.88000000000005,3.284488888888889,5.0,Kitchen & Dining,5.79,3.47
2011-04-11,22699,264.0,734.3199999999999,3.1151111111111107,6.0,Kitchen & Dining,5.79,3.47
2011-04-18,22699,106.0,342.86,3.9173304473304476,3.0,Kitchen & Dining,5.79,3.47
2011-04-25,22699,75.0,228.69000000000003,3.5104761904761905,4.0,Kitchen & Dining,5.79,3.47
2011-05-02,22699,113.0,329.87,3.3560000000000003,5.0,Kitchen & Dining,5.79,3.47
2011-05-09,22699,191.0,563.0500000000001,3.6188888888888893,6.0,Kitchen & Dining,5.79,3.47
2011-05-16,22699,313.0,903.75,3.356619047619048,6.0,Kitchen & Dining,5.79,3.47
2011-05-23,22699,167.0,500.77,3.6174666666666666,5.0,Kitchen & Dining,5.79,3.47
2011-05-30,22699,113.0,351.43000000000006,3.904,4.0,Kitchen & Dining,5.79,3.47
2011-06-06,22699,208.0,579.8000000000001,3.5021904761904765,5.0,Kitchen & Dining,5.79,3.47
2011-06-13,22699,219.0,619.69,3.2783333333333338,6.0,Kitchen & Dining,5.79,3.47
2011-06-20,22699,90.0,316.62,3.7830666666666666,4.0,Kitchen & Dining,5.79,3.47
2011-06-27,22699,861.0,2253.31,3.824444444444444,5.0,Kitchen & Dining,5.79,3.47
2011-07-04,22699,84.0,281.88000000000005,3.6656349206349206,6.0,Kitchen & Dining,5.79,3.47
2011-07-11,22699,227.0,628.01,3.6999999999999997,5.0,Kitchen & Dining,5.79,3.47
2011-07-18,22699,260.0,699.6,3.238888888888889,6.0,Kitchen & Dining,5.79,3.47
2011-07-25,22699,573.0,1512.6699999999998,3.3972,5.0,Kitchen & Dining,5.79,3.47
2011-08-01,22699,179.0,521.97,3.2982666666666667,5.0,Kitchen & Dining,5.79,3.47
2011-08-08,22699,112.0,385.04,4.103666666666667,4.0,Kitchen & Dining,5.79,3.47
2011-08-15,22699,216.0,626.12,2.941809523809524,5.0,Kitchen & Dining,5.79,3.47
2011-08-22,22699,80.0,253.04000000000002,3.092,5.0,Kitchen & Dining,5.79,3.47
2011-08-29,22699,184.0,641.8,4.004380952380953,4.0,Kitchen & Dining,5.79,3.47
2011-09-05,22699,266.0,745.9,3.133555555555555,6.0,Kitchen & Dining,5.79,3.47
2011-09-12,22699,225.0,638.47,3.086909090909091,5.0,Kitchen & Dining,5.79,3.47
2011-09-19,22699,218.0,654.74,3.592507936507937,6.0,Kitchen & Dining,5.79,3.47
2011-09-26,22699,155.0,462.53,3.8666666666666667,5.0,Kitchen & Dining,5.79,3.47
2011-10-03,22699,353.0,951.7099999999999,3.484095238095238,5.0,Kitchen & Dining,5.79,3.47
2011-10-10,22699,131.0,412.01000000000005,3.370740740740741,6.0,Kitchen & Dining,5.79,3.47
2011-10-17,22699,247.0,704.05,3.6833333333333336,5.0,Kitchen & Dining,5.79,3.47
2011-10-24,22699,120.0,388.0,3.701111111111111,5.0,Kitchen & Dining,5.79,3.47
2011-10-31,22699,89.0,289.87,3.913888888888889,5.0,Kitchen & Dining,5.79,3.47
2011-11-07,22699,176.0,564.24,3.7037619047619046,6.0,Kitchen & Dining,5.79,3.47
2011-11-14,22699,169.0,540.07,3.496777777777778,6.0,Kitchen & Dining,5.79,3.47
2011-11-21,22699,116.0,417.8,3.902777777777778,6.0,Kitchen & Dining,5.79,3.47
2011-11-28,22699,128.0,436.16,3.8281111111111112,6.0,Kitchen & Dining,5.79,3.47
2011-12-05,22699,279.0,913.13,4.3326158730158735,5.0,Kitchen & Dining,5.79,3.47
2010-09-27,22740,432.0,367.2,0.85,3.0,Stationery & Gift,1.66,1.0
2010-10-04,22740,929.0,793.6999999999999,0.93775,6.0,Stationery & Gift,1.66,1.0
2010-10-11,22740,771.0,649.11,0.8391666666666667,6.0,Stationery & Gift,1.66,1.0
2010-10-18,22740,588.0,505.4699999999999,0.9309999999999999,6.0,Stationery & Gift,1.66,1.0
2010-10-25,22740,768.0,652.8,0.85,6.0,Stationery & Gift,1.66,1.0
2010-11-01,22740,436.0,372.21999999999997,1.066,4.0,Stationery & Gift,1.66,1.0
2010-11-08,22740,457.0,511.8299999999999,1.1798333333333333,4.0,Stationery & Gift,1.66,1.0
2010-11-15,22740,523.0,527.8199999999999,1.1930833333333333,4.0,Stationery & Gift,1.66,1.0
2010-11-22,22740,1594.0,1213.2399999999998,1.1756,4.0,Stationery & Gift,1.66,1.0
2010-11-29,22740,162.0,152.27999999999997,1.15375,3.0,Stationery & Gift,1.66,1.0
2010-12-06,22740,130.0,138.03999999999996,1.4979999999999998,2.0,Stationery & Gift,1.66,1.0
2010-12-13,22740,254.0,227.23999999999998,1.3359999999999996,1.0,Stationery & Gift,1.66,1.0
2010-12-20,22740,3.0,4.9799999999999995,1.66,0.0,Stationery & Gift,1.66,1.0
2011-01-03,22740,50.0,44.12,1.255,1.0,Stationery & Gift,1.66,1.0
2011-01-10,22740,4.0,6.64,1.66,0.0,Stationery & Gift,1.66,1.0
2011-01-17,22740,152.0,132.32,1.11,3.0,Stationery & Gift,1.66,1.0
2011-01-24,22740,345.0,300.27,0.9475,4.0,Stationery & Gift,1.66,1.0
2011-01-31,22740,0.0,0.0,0.9475,0.0,Stationery & Gift,1.66,1.0
2011-02-07,22740,49.0,42.43,1.24,1.0,Stationery & Gift,1.66,1.0
2011-02-14,22740,290.0,248.06,1.045,4.0,Stationery & Gift,1.66,1.0
2011-02-21,22740,241.0,205.63,0.9279999999999999,5.0,Stationery & Gift,1.66,1.0
2011-02-28,22740,97.0,83.22999999999999,1.24,1.0,Stationery & Gift,1.66,1.0
2011-03-07,22740,341.0,293.75,1.0684,4.0,Stationery & Gift,1.66,1.0
2011-03-14,22740,768.0,577.92,0.8283333333333333,3.0,Stationery & Gift,1.66,1.0
2011-03-21,22740,63.0,65.25,1.3699999999999999,1.0,Stationery & Gift,1.66,1.0
2011-03-28,22740,153.0,133.95,1.0775,4.0,Stationery & Gift,1.66,1.0
2011-04-04,22740,204.0,182.76,1.0666666666666667,3.0,Stationery & Gift,1.66,1.0
2011-04-11,22740,144.0,122.39999999999999,0.85,2.0,Stationery & Gift,1.66,1.0
2011-04-18,22740,201.0,177.87,1.1749999999999998,3.0,Stationery & Gift,1.66,1.0
2011-04-25,22740,336.0,248.15999999999997,0.7633333333333333,1.0,Stationery & Gift,1.66,1.0
2011-05-02,22740,97.0,83.22999999999999,1.045,2.0,Stationery & Gift,1.66,1.0
2011-05-09,22740,343.0,297.01,0.9800000000000001,5.0,Stationery & Gift,1.66,1.0
2011-05-16,22740,145.0,124.03,1.11,2.0,Stationery & Gift,1.66,1.0
2011-05-23,22740,48.0,40.8,0.85,1.0,Stationery & Gift,1.66,1.0
2011-05-30,22740,98.0,84.85999999999999,1.045,2.0,Stationery & Gift,1.66,1.0
2011-06-06,22740,97.0,83.22999999999999,1.045,2.0,Stationery & Gift,1.66,1.0
2011-06-13,22740,289.0,246.42999999999998,1.045,3.0,Stationery & Gift,1.66,1.0
2011-06-20,22740,342.0,295.38,1.11,5.0,Stationery & Gift,1.66,1.0
2011-06-27,22740,145.0,124.03,1.11,2.0,Stationery & Gift,1.66,1.0
2011-07-04,22740,1.0,1.63,1.63,0.0,Stationery & Gift,1.66,1.0
2011-07-11,22740,343.0,297.01,1.2399999999999998,3.0,Stationery & Gift,1.66,1.0
2011-07-18,22740,144.0,122.39999999999999,0.85,2.0,Stationery & Gift,1.66,1.0
2011-07-25,22740,679.0,538.93,1.09375,3.0,Stationery & Gift,1.66,1.0
2011-08-01,22740,0.0,0.0,1.09375,0.0,Stationery & Gift,1.66,1.0
2011-08-08,22740,0.0,0.0,1.09375,0.0,Stationery & Gift,1.66,1.0
2011-08-15,22740,0.0,0.0,1.09375,0.0,Stationery & Gift,1.66,1.0
2011-08-22,22740,0.0,0.0,1.09375,0.0,Stationery & Gift,1.66,1.0
2011-08-29,22740,0.0,0.0,1.09375,0.0,Stationery & Gift,1.66,1.0
2011-09-05,22740,0.0,0.0,1.09375,0.0,Stationery & Gift,1.66,1.0
2011-09-12,22740,0.0,0.0,1.09375,0.0,Stationery & Gift,1.66,1.0
2011-09-19,22740,0.0,0.0,1.09375,0.0,Stationery & Gift,1.66,1.0
2011-09-26,22740,89.0,75.64999999999999,0.85,1.0,Stationery & Gift,1.66,1.0
2011-10-03,22740,0.0,0.0,0.85,0.0,Stationery & Gift,1.66,1.0
2011-10-10,22740,0.0,0.0,0.85,0.0,Stationery & Gift,1.66,1.0
2011-10-17,22740,0.0,0.0,0.85,0.0,Stationery & Gift,1.66,1.0
2011-10-24,22740,0.0,0.0,0.85,0.0,Stationery & Gift,1.66,1.0
2011-10-31,22740,0.0,0.0,0.85,0.0,Stationery & Gift,1.66,1.0
2011-11-07,22740,0.0,0.0,0.85,0.0,Stationery & Gift,1.66,1.0
2011-11-14,22740,0.0,0.0,0.85,0.0,Stationery & Gift,1.66,1.0
2011-11-21,22740,0.0,0.0,0.85,0.0,Stationery & Gift,1.66,1.0
2011-11-28,22740,0.0,0.0,0.85,0.0,Stationery & Gift,1.66,1.0
2011-12-05,22740,0.0,0.0,0.85,0.0,Stationery & Gift,1.66,1.0
2010-09-06,22865,30.0,63.0,2.1,2.0,Home Decor,4.13,2.48
2010-09-13,22865,142.0,300.31000000000006,2.2172222222222224,6.0,Home Decor,4.13,2.48
2010-09-20,22865,191.0,420.09000000000003,2.2758333333333334,6.0,Home Decor,4.13,2.48
2010-09-27,22865,295.0,643.9300000000001,2.5231646825396825,6.0,Home Decor,4.13,2.48
2010-10-04,22865,306.0,651.95,2.5009722222222224,6.0,Home Decor,4.13,2.48
2010-10-11,22865,301.0,651.5300000000001,2.2390449134199133,6.0,Home Decor,4.13,2.48
2010-10-18,22865,215.0,492.88000000000005,2.517677248677249,6.0,Home Decor,4.13,2.48
2010-10-25,22865,385.0,819.1400000000001,2.360207070707071,6.0,Home Decor,4.13,2.48
2010-11-01,22865,622.0,1275.0800000000002,2.296374694749695,6.0,Home Decor,4.13,2.48
2010-11-08,22865,805.0,1947.98,2.5668625526520263,6.0,Home Decor,4.13,2.48
2010-11-15,22865,1406.0,3272.7200000000003,2.3741959013209013,6.0,Home Decor,4.13,2.48
2010-11-22,22865,821.0,1897.8300000000002,2.3493278198960748,6.0,Home Decor,4.13,2.48
2010-11-29,22865,1227.0,2538.7700000000004,2.2850031328320806,6.0,Home Decor,4.13,2.48
2010-12-06,22865,286.0,633.57,2.417152777777778,3.0,Home Decor,4.13,2.48
2010-12-13,22865,24.0,50.400000000000006,2.1,2.0,Home Decor,4.13,2.48
2010-12-20,22865,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-01-03,22865,60.0,126.00000000000001,2.1,2.0,Home Decor,4.13,2.48
2011-01-10,22865,1.0,4.13,4.13,0.0,Home Decor,4.13,2.48
2011-01-17,22865,3.0,6.300000000000001,2.1,1.0,Home Decor,4.13,2.48
2011-01-24,22865,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-01-31,22865,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-02-07,22865,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-02-14,22865,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-02-21,22865,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-02-28,22865,3.0,6.300000000000001,2.1,1.0,Home Decor,4.13,2.48
2011-03-07,22865,12.0,25.200000000000003,2.1,1.0,Home Decor,4.13,2.48
2011-03-14,22865,3.0,8.33,3.115,1.0,Home Decor,4.13,2.48
2011-03-21,22865,7.0,20.79,3.115,2.0,Home Decor,4.13,2.48
2011-03-28,22865,0.0,0.0,3.115,0.0,Home Decor,4.13,2.48
2011-04-04,22865,8.0,18.830000000000002,2.6075,2.0,Home Decor,4.13,2.48
2011-04-11,22865,1.0,2.1,2.1,1.0,Home Decor,4.13,2.48
2011-04-18,22865,1.0,2.1,2.1,1.0,Home Decor,4.13,2.48
2011-04-25,22865,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-05-02,22865,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-05-09,22865,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-05-16,22865,2.0,8.26,4.13,0.0,Home Decor,4.13,2.48
2011-05-23,22865,1.0,2.1,2.1,1.0,Home Decor,4.13,2.48
2011-05-30,22865,2.0,4.2,2.1,1.0,Home Decor,4.13,2.48
2011-06-06,22865,6.0,14.629999999999999,3.115,1.0,Home Decor,4.13,2.48
2011-06-13,22865,3.0,6.300000000000001,2.1,1.0,Home Decor,4.13,2.48
2011-06-20,22865,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-06-27,22865,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-07-04,22865,2.0,4.2,2.1,1.0,Home Decor,4.13,2.48
2011-07-11,22865,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-07-18,22865,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-07-25,22865,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-08-01,22865,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-08-08,22865,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-08-15,22865,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-08-22,22865,254.0,509.40000000000003,2.079166666666667,6.0,Home Decor,4.13,2.48
2011-08-29,22865,159.0,311.93,2.4810000000000003,4.0,Home Decor,4.13,2.48
2011-09-05,22865,788.0,1510.8000000000002,2.077777777777778,6.0,Home Decor,4.13,2.48
2011-09-12,22865,329.0,647.7900000000001,2.2944444444444447,6.0,Home Decor,4.13,2.48
2011-09-19,22865,674.0,1310.44,2.3271904761904763,6.0,Home Decor,4.13,2.48
2011-09-26,22865,201.0,428.19000000000005,2.2691666666666666,6.0,Home Decor,4.13,2.48
2011-10-03,22865,563.0,1095.0500000000002,2.140952380952381,6.0,Home Decor,4.13,2.48
2011-10-10,22865,203.0,428.33000000000004,2.1338333333333335,6.0,Home Decor,4.13,2.48
2011-10-17,22865,407.0,806.7000000000002,2.084722222222222,6.0,Home Decor,4.13,2.48
2011-10-24,22865,303.0,645.2500000000001,2.2441666666666666,6.0,Home Decor,4.13,2.48
2011-10-31,22865,528.0,1083.13,2.388138888888889,6.0,Home Decor,4.13,2.48
2011-11-07,22865,859.0,1987.9300000000003,2.469634920634921,6.0,Home Decor,4.13,2.48
2011-11-14,22865,530.0,1393.0300000000002,2.5042677045177046,6.0,Home Decor,4.13,2.48
2011-11-21,22865,344.0,725.25,2.444916666666667,6.0,Home Decor,4.13,2.48
2011-11-28,22865,593.0,1248.01,2.4990856569900686,6.0,Home Decor,4.13,2.48
2011-12-05,22865,631.0,1365.8600000000001,2.6005333333333334,5.0,Home Decor,4.13,2.48
2010-09-06,22866,27.0,56.70000000000001,2.1,2.0,Home Decor,4.13,2.48
2010-09-13,22866,120.0,252.00000000000003,2.1,6.0,Home Decor,4.13,2.48
2010-09-20,22866,400.0,808.8800000000001,2.282611111111111,6.0,Home Decor,4.13,2.48
2010-09-27,22866,257.0,549.36,2.4318055555555556,6.0,Home Decor,4.13,2.48
2010-10-04,22866,279.0,580.89,2.528513888888889,6.0,Home Decor,4.13,2.48
2010-10-11,22866,345.0,704.72,2.21375,6.0,Home Decor,4.13,2.48
2010-10-18,22866,510.0,1041.66,2.3015502645502646,6.0,Home Decor,4.13,2.48
2010-10-25,22866,264.0,575.5,2.3470039682539685,6.0,Home Decor,4.13,2.48
2010-11-01,22866,499.0,1040.7800000000002,2.328677248677249,6.0,Home Decor,4.13,2.48
2010-11-08,22866,723.0,1944.7400000000002,2.443096097529921,6.0,Home Decor,4.13,2.48
2010-11-15,22866,1171.0,2994.4600000000005,2.400570436507937,6.0,Home Decor,4.13,2.48
2010-11-22,22866,975.0,2121.88,2.291343253968254,6.0,Home Decor,4.13,2.48
2010-11-29,22866,1248.0,2575.3100000000004,2.2409861111111113,6.0,Home Decor,4.13,2.48
2010-12-06,22866,297.0,716.5400000000001,2.27736231884058,5.0,Home Decor,4.13,2.48
2010-12-13,22866,0.0,0.0,2.27736231884058,0.0,Home Decor,4.13,2.48
2010-12-20,22866,0.0,0.0,2.27736231884058,0.0,Home Decor,4.13,2.48
2011-01-03,22866,1.0,4.21,4.21,0.0,Home Decor,4.13,2.48
2011-01-10,22866,0.0,0.0,4.21,0.0,Home Decor,4.13,2.48
2011-01-17,22866,1.0,2.1,2.1,1.0,Home Decor,4.13,2.48
2011-01-24,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-01-31,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-02-07,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-02-14,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-02-21,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-02-28,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-03-07,22866,2.0,4.2,2.1,1.0,Home Decor,4.13,2.48
2011-03-14,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-03-21,22866,1.0,2.1,2.1,1.0,Home Decor,4.13,2.48
2011-03-28,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-04-04,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-04-11,22866,1.0,2.1,2.1,1.0,Home Decor,4.13,2.48
2011-04-18,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-04-25,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-05-02,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-05-09,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-05-16,22866,3.0,6.300000000000001,2.1,1.0,Home Decor,4.13,2.48
2011-05-23,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-05-30,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-06-06,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-06-13,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-06-20,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-06-27,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-07-04,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-07-11,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-07-18,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-07-25,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-08-01,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-08-08,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-08-15,22866,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-08-22,22866,146.0,306.6,2.1,6.0,Home Decor,4.13,2.48
2011-08-29,22866,144.0,278.40000000000003,2.0722222222222224,3.0,Home Decor,4.13,2.48
2011-09-05,22866,302.0,588.23,2.1815277777777777,6.0,Home Decor,4.13,2.48
2011-09-12,22866,128.0,272.86,2.167666666666667,6.0,Home Decor,4.13,2.48
2011-09-19,22866,695.0,1373.65,2.1894642857142856,6.0,Home Decor,4.13,2.48
2011-09-26,22866,217.0,433.73,2.1344444444444446,6.0,Home Decor,4.13,2.48
2011-10-03,22866,493.0,946.02,2.0896666666666666,6.0,Home Decor,4.13,2.48
2011-10-10,22866,147.0,314.79,2.2691666666666666,6.0,Home Decor,4.13,2.48
2011-10-17,22866,316.0,639.6,2.091666666666667,6.0,Home Decor,4.13,2.48
2011-10-24,22866,124.0,264.46000000000004,2.2691666666666666,6.0,Home Decor,4.13,2.48
2011-10-31,22866,409.0,851.14,2.3837954545454547,6.0,Home Decor,4.13,2.48
2011-11-07,22866,959.0,2337.59,2.5195758177008174,6.0,Home Decor,4.13,2.48
2011-11-14,22866,444.0,1246.1200000000001,2.6256944444444446,6.0,Home Decor,4.13,2.48
2011-11-21,22866,217.0,486.15000000000003,2.552050925925926,6.0,Home Decor,4.13,2.48
2011-11-28,22866,440.0,928.7800000000001,2.4361767676767676,6.0,Home Decor,4.13,2.48
2011-12-05,22866,473.0,1014.32,2.8464324786324786,4.0,Home Decor,4.13,2.48
2010-09-06,22867,28.0,58.80000000000001,2.1,2.0,Home Decor,4.13,2.48
2010-09-13,22867,123.0,258.3,2.1,6.0,Home Decor,4.13,2.48
2010-09-20,22867,288.0,599.7900000000001,2.298958333333333,6.0,Home Decor,4.13,2.48
2010-09-27,22867,224.0,480.06000000000006,2.3686396103896104,6.0,Home Decor,4.13,2.48
2010-10-04,22867,448.0,897.6800000000002,2.357314814814815,6.0,Home Decor,4.13,2.48
2010-10-11,22867,296.0,606.8900000000001,2.323611111111111,6.0,Home Decor,4.13,2.48
2010-10-18,22867,304.0,656.98,2.341285714285714,6.0,Home Decor,4.13,2.48
2010-10-25,22867,250.0,528.8700000000001,2.601577380952381,6.0,Home Decor,4.13,2.48
2010-11-01,22867,451.0,957.6500000000001,2.353122710622711,6.0,Home Decor,4.13,2.48
2010-11-08,22867,731.0,1831.76,2.4758673593706493,6.0,Home Decor,4.13,2.48
2010-11-15,22867,1060.0,2529.09,2.3481284271284273,6.0,Home Decor,4.13,2.48
2010-11-22,22867,724.0,1559.0000000000002,2.380684389140271,6.0,Home Decor,4.13,2.48
2010-11-29,22867,1169.0,2510.1400000000003,2.3923279914529916,6.0,Home Decor,4.13,2.48
2010-12-06,22867,920.0,2018.9300000000003,2.629028571428571,5.0,Home Decor,4.13,2.48
2010-12-13,22867,31.0,130.51,4.21,0.0,Home Decor,4.13,2.48
2010-12-20,22867,4.0,16.84,4.21,0.0,Home Decor,4.13,2.48
2011-01-03,22867,0.0,0.0,4.21,0.0,Home Decor,4.13,2.48
2011-01-10,22867,0.0,0.0,4.21,0.0,Home Decor,4.13,2.48
2011-01-17,22867,5.0,20.65,4.13,0.0,Home Decor,4.13,2.48
2011-01-24,22867,0.0,0.0,4.13,0.0,Home Decor,4.13,2.48
2011-01-31,22867,0.0,0.0,4.13,0.0,Home Decor,4.13,2.48
2011-02-07,22867,0.0,0.0,4.13,0.0,Home Decor,4.13,2.48
2011-02-14,22867,4.0,12.46,3.115,1.0,Home Decor,4.13,2.48
2011-02-21,22867,2.0,6.23,3.115,1.0,Home Decor,4.13,2.48
2011-02-28,22867,2.0,4.2,2.1,1.0,Home Decor,4.13,2.48
2011-03-07,22867,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-03-14,22867,1.0,4.13,4.13,0.0,Home Decor,4.13,2.48
2011-03-21,22867,1.0,2.1,2.1,1.0,Home Decor,4.13,2.48
2011-03-28,22867,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-04-04,22867,4.0,8.4,2.1,2.0,Home Decor,4.13,2.48
2011-04-11,22867,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-04-18,22867,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
2011-04-25,22867,0.0,0.0,2.1,0.0,Home Decor,4.13,2.48
