date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2011-12-05,23127,0,0,25,0
2011-12-05,23128,0,0,25,0
2011-12-05,23129,0,0,30,0
2011-12-05,23130,0,0,30,0
2011-12-05,23131,0,0,30,0
2011-12-05,23132,0,0,30,0
2011-12-05,23133,0,0,30,0
2011-12-05,23134,0,0,30,0
2011-12-05,23135,0,0,30,0
2011-12-05,23136,0,0,30,0
2011-12-05,23137,0,0,30,0
2011-12-05,23138,0,0,30,0
2011-12-05,23139,0,0,30,0
2011-12-05,23140,0,0,30,0
2011-12-05,23141,0,0,30,0
2011-12-05,23142,0,0,21,0
2011-12-05,23143,0,0,21,0
2011-12-05,23144,0,0,28,0
2011-12-05,23145,0,0,28,0
2011-12-05,23146,0,0,25,0
2011-12-05,23147,0,0,25,0
2011-12-05,23148,0,0,25,0
2011-12-05,23149,0,0,21,0
2011-12-05,23150,0,0,30,0
2011-12-05,23151,0,0,30,0
2011-12-05,23152,0,0,30,0
2011-12-05,23153,0,0,30,0
2011-12-05,23154,0,0,21,0
2011-12-05,23155,0,0,25,0
2011-12-05,23156,0,0,25,0
2011-12-05,23157,0,0,25,0
2011-12-05,23158,0,0,25,0
2011-12-05,23159,0,0,21,0
2011-12-05,23160,0,0,21,0
2011-12-05,23161,0,0,21,0
2011-12-05,23162,0,0,25,0
2011-12-05,23163,0,0,25,0
2011-12-05,23164,0,0,21,0
2011-12-05,23165,0,0,21,0
2011-12-05,23166,1617,0,21,419
2011-12-05,23167,0,0,21,0
2011-12-05,23168,0,0,14,0
2011-12-05,23169,0,0,21,0
2011-12-05,23170,0,0,21,0
2011-12-05,23171,0,0,21,0
2011-12-05,23172,0,0,21,0
2011-12-05,23173,0,0,21,0
2011-12-05,23174,0,0,21,0
2011-12-05,23175,0,0,21,0
2011-12-05,23176,0,0,35,0
2011-12-05,23177,0,0,35,0
2011-12-05,23178,0,0,30,0
2011-12-05,23179,0,0,21,0
2011-12-05,23180,0,0,21,0
2011-12-05,23181,0,0,21,0
2011-12-05,23182,0,0,21,0
2011-12-05,23183,0,0,21,0
2011-12-05,23184,0,0,21,0
2011-12-05,23185,0,0,21,0
2011-12-05,23186,0,0,21,0
2011-12-05,23187,0,0,21,0
2011-12-05,23188,0,0,25,0
2011-12-05,23189,0,0,28,0
2011-12-05,23190,0,0,25,0
2011-12-05,23191,0,0,25,0
2011-12-05,23192,0,0,25,0
2011-12-05,23193,0,0,35,0
2011-12-05,23194,0,0,35,0
2011-12-05,23196,0,0,25,0
2011-12-05,23197,0,0,25,0
2011-12-05,23198,0,0,25,0
2011-12-05,23199,4291,0,35,2222
2011-12-05,23200,0,0,35,0
2011-12-05,23201,1869,2110,35,2743
2011-12-05,23202,0,0,35,0
2011-12-05,23203,236,0,35,4332
2011-12-05,23204,0,0,30,0
2011-12-05,23205,0,0,35,0
2011-12-05,23206,4387,0,30,1376
2011-12-05,23207,0,0,30,0
2011-12-05,23208,0,0,30,0
2011-12-05,23209,487,0,35,2136
2011-12-05,23210,0,0,25,0
2011-12-05,23211,0,0,25,0
2011-12-05,23212,0,0,30,0
2011-12-05,23213,0,0,30,0
2011-12-05,23214,0,0,30,0
2011-12-05,23215,0,0,30,0
2011-12-05,23216,0,0,30,0
2011-12-05,23217,0,0,30,0
2011-12-05,23218,0,0,25,0
2011-12-05,23219,0,0,25,0
2011-12-05,23220,0,0,30,0
2011-12-05,23221,0,0,30,0
2011-12-05,23222,0,0,30,0
2011-12-05,23223,0,0,30,0
2011-12-05,23224,0,0,30,0
2011-12-05,23225,0,0,30,0
2011-12-05,23226,0,0,30,0
2011-12-05,23227,0,0,30,0
2011-12-05,23228,0,0,30,0
2011-12-05,23229,0,0,30,0
2011-12-05,23230,0,0,30,0
2011-12-05,23231,0,0,30,0
2011-12-05,23232,0,0,30,0
2011-12-05,23233,0,0,30,0
2011-12-05,23234,0,0,35,0
2011-12-05,23235,0,0,35,0
2011-12-05,23236,0,0,35,0
2011-12-05,23237,0,0,35,0
2011-12-05,23238,0,0,35,0
2011-12-05,23239,0,0,35,0
2011-12-05,23240,0,0,35,0
2011-12-05,23241,0,0,30,0
2011-12-05,23242,0,0,35,0
2011-12-05,23243,0,0,35,0
2011-12-05,23244,0,0,35,0
2011-12-05,23245,0,0,21,0
2011-12-05,23247,0,0,35,0
2011-12-05,23249,0,0,21,0
2011-12-05,23250,0,0,21,0
2011-12-05,23251,0,0,21,0
2011-12-05,23252,0,0,21,0
2011-12-05,23253,0,0,21,0
2011-12-05,23254,0,0,21,0
2011-12-05,23255,0,0,21,0
2011-12-05,23256,0,0,21,0
2011-12-05,23263,0,0,30,0
2011-12-05,23264,0,0,30,0
2011-12-05,23265,0,0,30,0
2011-12-05,23266,0,0,30,0
2011-12-05,23267,0,0,35,0
2011-12-05,23268,0,0,45,0
2011-12-05,23269,0,0,45,0
2011-12-05,23270,0,0,30,0
2011-12-05,23271,0,0,28,0
2011-12-05,23272,0,0,28,0
2011-12-05,23273,0,0,28,0
2011-12-05,23274,0,0,28,0
2011-12-05,23275,0,0,30,0
2011-12-05,23280,0,0,30,0
2011-12-05,23281,0,0,30,0
2011-12-05,23282,0,0,30,0
2011-12-05,23283,0,0,30,0
2011-12-05,23284,0,0,30,0
2011-12-05,23285,0,0,25,0
2011-12-05,23286,0,0,25,0
2011-12-05,23287,0,0,25,0
2011-12-05,23288,0,0,25,0
2011-12-05,23289,0,0,21,0
2011-12-05,23290,0,0,21,0
2011-12-05,23291,0,0,21,0
2011-12-05,23292,0,0,21,0
2011-12-05,23293,0,0,21,0
2011-12-05,23294,0,0,21,0
2011-12-05,23295,0,0,21,0
2011-12-05,23296,0,0,21,0
2011-12-05,23297,0,0,30,0
2011-12-05,23298,0,0,35,0
2011-12-05,23299,0,0,25,0
2011-12-05,23300,0,0,21,0
2011-12-05,23301,0,0,42,0
2011-12-05,23302,0,0,30,0
2011-12-05,23303,0,0,21,0
2011-12-05,23304,0,0,21,0
2011-12-05,23305,0,0,21,0
2011-12-05,23306,0,0,30,0
2011-12-05,23307,0,0,21,0
2011-12-05,23308,0,0,21,0
2011-12-05,23309,0,0,21,0
2011-12-05,23310,0,0,25,0
2011-12-05,23311,0,0,45,0
2011-12-05,23312,0,0,45,0
2011-12-05,23313,0,0,35,0
2011-12-05,23314,0,0,45,0
2011-12-05,23315,0,0,30,0
2011-12-05,23316,0,0,30,0
2011-12-05,23317,0,0,30,0
2011-12-05,23318,0,0,35,0
2011-12-05,23319,0,0,35,0
2011-12-05,23320,0,0,45,0
2011-12-05,23321,0,0,30,0
2011-12-05,23322,0,0,30,0
2011-12-05,23323,0,0,25,0
2011-12-05,23324,0,0,25,0
2011-12-05,23325,0,0,25,0
2011-12-05,23326,0,0,21,0
2011-12-05,23327,0,0,21,0
2011-12-05,23328,0,0,21,0
2011-12-05,23329,0,0,30,0
2011-12-05,23330,0,0,30,0
2011-12-05,23331,0,0,30,0
2011-12-05,23332,0,0,30,0
2011-12-05,23333,0,0,30,0
2011-12-05,23334,0,0,30,0
2011-12-05,23335,0,0,25,0
2011-12-05,23336,0,0,25,0
2011-12-05,23337,0,0,25,0
2011-12-05,23338,0,0,25,0
2011-12-05,23339,0,0,25,0
2011-12-05,23340,0,0,21,0
2011-12-05,23341,0,0,30,0
2011-12-05,23342,0,0,30,0
2011-12-05,23343,0,0,35,0
2011-12-05,23344,0,0,35,0
2011-12-05,23345,0,0,30,0
2011-12-05,23346,0,0,30,0
2011-12-05,23347,0,0,25,0
2011-12-05,23348,0,0,30,0
2011-12-05,23349,0,0,14,0
2011-12-05,23350,0,0,14,0
2011-12-05,23351,0,0,14,0
2011-12-05,23352,0,0,14,0
2011-12-05,23353,0,0,45,0
2011-12-05,23354,0,0,45,0
2011-12-05,23355,0,0,21,0
2011-12-05,23356,0,0,21,0
2011-12-05,23357,0,0,21,0
2011-12-05,23358,0,0,21,0
2011-12-05,23359,0,0,28,0
2011-12-05,23360,0,0,28,0
2011-12-05,23365,0,0,14,0
2011-12-05,23366,0,0,14,0
2011-12-05,23367,0,0,14,0
2011-12-05,23368,0,0,14,0
2011-12-05,23369,0,0,14,0
2011-12-05,23370,0,0,14,0
2011-12-05,23371,0,0,14,0
2011-12-05,23372,0,0,14,0
2011-12-05,23373,0,0,35,0
2011-12-05,23374,0,0,35,0
2011-12-05,23375,0,0,35,0
2011-12-05,23376,0,0,45,0
2011-12-05,23377,0,0,30,0
2011-12-05,23378,0,0,45,0
2011-12-05,23379,0,0,25,0
2011-12-05,23380,0,0,25,0
2011-12-05,23381,0,0,25,0
2011-12-05,23382,0,0,21,0
2011-12-05,23388,0,0,25,0
2011-12-05,23389,0,0,30,0
2011-12-05,23390,0,0,30,0
2011-12-05,23391,0,0,25,0
2011-12-05,23392,0,0,30,0
2011-12-05,23393,0,0,30,0
2011-12-05,23394,0,0,30,0
2011-12-05,23395,0,0,21,0
2011-12-05,23396,0,0,21,0
2011-12-05,23397,0,0,25,0
2011-12-05,23398,0,0,30,0
2011-12-05,23399,0,0,30,0
2011-12-05,23400,0,0,25,0
2011-12-05,23401,0,0,30,0
2011-12-05,23402,0,0,25,0
2011-12-05,23403,0,0,28,0
2011-12-05,23404,0,0,25,0
2011-12-05,23405,0,0,25,0
2011-12-05,23406,0,0,28,0
2011-12-05,23407,0,0,25,0
2011-12-05,23408,0,0,30,0
2011-12-05,23409,0,0,30,0
2011-12-05,23410,0,0,25,0
2011-12-05,23411,0,0,25,0
2011-12-05,23412,0,0,30,0
2011-12-05,23413,0,0,35,0
2011-12-05,23414,0,0,30,0
2011-12-05,23415,0,0,25,0
2011-12-05,23416,0,0,25,0
2011-12-05,23417,0,0,25,0
2011-12-05,23418,0,0,21,0
2011-12-05,23419,0,0,21,0
2011-12-05,23420,0,0,25,0
2011-12-05,23421,0,0,25,0
2011-12-05,23422,0,0,25,0
2011-12-05,23423,0,0,25,0
2011-12-05,23424,0,0,35,0
2011-12-05,23425,0,0,35,0
2011-12-05,23426,0,0,30,0
2011-12-05,23427,0,0,25,0
2011-12-05,23428,0,0,21,0
2011-12-05,23429,0,0,21,0
2011-12-05,23430,0,0,21,0
2011-12-05,23431,0,0,30,0
2011-12-05,23432,0,0,30,0
2011-12-05,23433,0,0,30,0
2011-12-05,23434,0,0,45,0
2011-12-05,23435,0,0,45,0
2011-12-05,23436,0,0,35,0
2011-12-05,23437,0,0,35,0
2011-12-05,23438,0,0,35,0
2011-12-05,23439,0,0,30,0
2011-12-05,23440,0,0,25,0
2011-12-05,23441,0,0,30,0
2011-12-05,23442,0,0,30,0
2011-12-05,23444,0,0,25,0
2011-12-05,23445,0,0,25,0
2011-12-05,23446,0,0,35,0
2011-12-05,23447,0,0,35,0
2011-12-05,23448,0,0,35,0
2011-12-05,23449,0,0,45,0
2011-12-05,23451,0,0,30,0
2011-12-05,23452,0,0,30,0
2011-12-05,23453,0,0,30,0
2011-12-05,23454,0,0,30,0
2011-12-05,23455,0,0,30,0
2011-12-05,23456,0,0,30,0
2011-12-05,23457,0,0,30,0
2011-12-05,23458,0,0,30,0
2011-12-05,23459,0,0,30,0
2011-12-05,23460,0,0,30,0
2011-12-05,23461,0,0,30,0
2011-12-05,23462,0,0,30,0
2011-12-05,23463,0,0,42,0
2011-12-05,23464,0,0,42,0
2011-12-05,23465,0,0,42,0
2011-12-05,23466,0,0,42,0
2011-12-05,23467,0,0,42,0
2011-12-05,23468,0,0,42,0
2011-12-05,23469,0,0,28,0
2011-12-05,23470,0,0,28,0
2011-12-05,23471,0,0,25,0
2011-12-05,23472,0,0,25,0
2011-12-05,23473,0,0,30,0
2011-12-05,23474,0,0,30,0
2011-12-05,23475,0,0,30,0
2011-12-05,23476,0,0,30,0
2011-12-05,23477,0,0,30,0
2011-12-05,23478,0,0,30,0
2011-12-05,23479,0,0,35,0
2011-12-05,23480,0,0,28,0
2011-12-05,23481,0,0,30,0
2011-12-05,23482,0,0,30,0
2011-12-05,23483,0,0,28,0
2011-12-05,23484,0,0,28,0
2011-12-05,23485,0,0,30,0
2011-12-05,23486,0,0,30,0
2011-12-05,23487,0,0,21,0
2011-12-05,23489,0,0,25,0
2011-12-05,23490,0,0,28,0
2011-12-05,23491,0,0,30,0
2011-12-05,23492,0,0,25,0
2011-12-05,23493,0,0,25,0
2011-12-05,23494,0,0,25,0
2011-12-05,23495,0,0,21,0
2011-12-05,23496,0,0,21,0
2011-12-05,23497,0,0,25,0
2011-12-05,23498,0,0,25,0
2011-12-05,23499,0,0,14,0
2011-12-05,23500,0,0,25,0
2011-12-05,23501,0,0,25,0
2011-12-05,23502,0,0,14,0
2011-12-05,23503,0,0,14,0
2011-12-05,23504,0,0,14,0
2011-12-05,23505,0,0,14,0
2011-12-05,23506,0,0,14,0
2011-12-05,23507,0,0,14,0
2011-12-05,23508,0,0,14,0
2011-12-05,23509,0,0,14,0
2011-12-05,23510,0,0,14,0
2011-12-05,23511,0,0,25,0
2011-12-05,23512,0,0,25,0
2011-12-05,23513,0,0,25,0
2011-12-05,23514,0,0,25,0
2011-12-05,23515,0,0,25,0
2011-12-05,23516,0,0,25,0
2011-12-05,23517,0,0,25,0
2011-12-05,23518,0,0,25,0
2011-12-05,23519,0,0,25,0
2011-12-05,23520,0,0,25,0
2011-12-05,23521,0,0,30,0
2011-12-05,23522,0,0,30,0
2011-12-05,23523,0,0,30,0
2011-12-05,23524,0,0,30,0
2011-12-05,23525,0,0,30,0
2011-12-05,23526,0,0,30,0
2011-12-05,23527,0,0,30,0
2011-12-05,23528,0,0,30,0
2011-12-05,23529,0,0,30,0
2011-12-05,23530,0,0,30,0
2011-12-05,23531,0,0,30,0
2011-12-05,23532,0,0,30,0
2011-12-05,23533,0,0,30,0
2011-12-05,23534,0,0,30,0
2011-12-05,23535,0,0,30,0
2011-12-05,23536,0,0,30,0
2011-12-05,23537,0,0,30,0
2011-12-05,23538,0,0,30,0
2011-12-05,23539,0,0,30,0
2011-12-05,23540,0,0,30,0
2011-12-05,23541,0,0,30,0
2011-12-05,23542,0,0,30,0
2011-12-05,23543,0,0,30,0
2011-12-05,23544,0,0,30,0
2011-12-05,23545,0,0,14,0
2011-12-05,23546,0,0,14,0
2011-12-05,23547,0,0,14,0
2011-12-05,23548,0,0,14,0
2011-12-05,23549,0,0,14,0
2011-12-05,23550,0,0,14,0
2011-12-05,23551,0,0,25,0
2011-12-05,23552,0,0,25,0
2011-12-05,23553,0,0,30,0
2011-12-05,23554,0,0,30,0
2011-12-05,23555,0,0,30,0
2011-12-05,23556,0,0,30,0
2011-12-05,23557,0,0,30,0
2011-12-05,23558,0,0,30,0
2011-12-05,23559,0,0,25,0
2011-12-05,23560,0,0,25,0
2011-12-05,23561,0,0,25,0
2011-12-05,23562,0,0,25,0
2011-12-05,23564,0,0,21,0
2011-12-05,23565,0,0,21,0
2011-12-05,23566,0,0,21,0
2011-12-05,23567,0,0,21,0
2011-12-05,23568,0,0,21,0
2011-12-05,23569,0,0,25,0
2011-12-05,23570,0,0,30,0
2011-12-05,23571,0,0,25,0
2011-12-05,23574,0,0,25,0
2011-12-05,23575,0,0,25,0
2011-12-05,23576,0,0,25,0
2011-12-05,23578,0,0,25,0
2011-12-05,23579,0,0,25,0
2011-12-05,23580,0,0,25,0
2011-12-05,23581,0,0,35,0
2011-12-05,23582,0,0,35,0
2011-12-05,23583,0,0,35,0
2011-12-05,23597,0,0,35,0
2011-12-05,23598,0,0,35,0
2011-12-05,23601,0,0,14,0
2011-12-05,23602,0,0,14,0
2011-12-05,23603,0,0,14,0
2011-12-05,23604,0,0,45,0
2011-12-05,23605,0,0,14,0
2011-12-05,23607,0,0,14,0
2011-12-05,23608,0,0,14,0
2011-12-05,23609,0,0,14,0
2011-12-05,23610,0,0,14,0
2011-12-05,23611,0,0,14,0
2011-12-05,23612,0,0,14,0
2011-12-05,23613,0,0,14,0
2011-12-05,23614,0,0,14,0
2011-12-05,23615,0,0,14,0
2011-12-05,23616,0,0,14,0
2011-12-05,23617,0,0,14,0
2011-12-05,23619,0,0,14,0
2011-12-05,23620,0,0,14,0
2011-12-05,23621,0,0,14,0
2011-12-05,23623,0,0,14,0
2011-12-05,23624,0,0,14,0
2011-12-05,23625,0,0,14,0
2011-12-05,23626,0,0,14,0
2011-12-05,23627,0,0,14,0
2011-12-05,23628,0,0,14,0
2011-12-05,23629,0,0,14,0
2011-12-05,23630,0,0,30,0
2011-12-05,23632,0,0,14,0
2011-12-05,23633,0,0,14,0
2011-12-05,23634,0,0,14,0
2011-12-05,23635,0,0,14,0
2011-12-05,23636,0,0,14,0
2011-12-05,23637,0,0,14,0
2011-12-05,23638,0,0,14,0
2011-12-05,23639,0,0,14,0
2011-12-05,23640,0,0,14,0
2011-12-05,23643,0,0,14,0
2011-12-05,23644,0,0,14,0
2011-12-05,23645,0,0,14,0
2011-12-05,23646,0,0,14,0
2011-12-05,23649,0,0,14,0
2011-12-05,23650,0,0,14,0
2011-12-05,23652,0,0,14,0
2011-12-05,23654,0,0,14,0
2011-12-05,23660,0,0,21,0
2011-12-05,23661,0,0,21,0
2011-12-05,23664,0,0,21,0
2011-12-05,23681,0,0,35,0
2011-12-05,23691,0,0,14,0
2011-12-05,23692,0,0,14,0
2011-12-05,23694,0,0,14,0
2011-12-05,23695,0,0,14,0
2011-12-05,23697,0,0,14,0
2011-12-05,23702,0,0,25,0
2011-12-05,23843,0,0,14,0
2011-12-05,30086C,0,0,25,0
2011-12-05,35001B,0,0,14,0
2011-12-05,35001G,0,0,14,0
2011-12-05,35001P,0,0,14,0
2011-12-05,35001W,0,0,14,0
2011-12-05,35004B,0,0,25,0
2011-12-05,35004C,0,0,25,0
2011-12-05,35004G,0,0,25,0
2011-12-05,35004P,0,0,25,0
2011-12-05,35004S,0,0,25,0
2011-12-05,35015,0,0,25,0
2011-12-05,35051B,0,0,45,0
2011-12-05,35071,0,0,30,0
2011-12-05,35085E,0,0,28,0
2011-12-05,35095A,0,0,35,0
2011-12-05,35095B,0,0,35,0
2011-12-05,35096A,0,0,30,0
2011-12-05,35096B,0,0,30,0
2011-12-05,35160,0,0,28,0
2011-12-05,35233,0,0,25,0
2011-12-05,35240,0,0,25,0
2011-12-05,35241,0,0,25,0
2011-12-05,35265,0,0,21,0
2011-12-05,35271S,0,0,35,0
2011-12-05,35400,0,0,35,0
2011-12-05,35443,0,0,25,0
2011-12-05,35471A,0,0,42,0
2011-12-05,35471D,0,0,28,0
2011-12-05,35537,0,0,28,0
2011-12-05,35591T,0,0,45,0
2011-12-05,35594,0,0,30,0
2011-12-05,35596,0,0,45,0
2011-12-05,35597A,0,0,45,0
2011-12-05,35597B,0,0,45,0
2011-12-05,35597D,0,0,45,0
2011-12-05,35598A,0,0,45,0
2011-12-05,35598B,0,0,45,0
2011-12-05,35598C,0,0,45,0
2011-12-05,35598D,0,0,45,0
2011-12-05,35599B,0,0,45,0
2011-12-05,35599D,0,0,45,0
2011-12-05,35600D,0,0,45,0
2011-12-05,35603B,0,0,25,0
2011-12-05,35603C,0,0,25,0
2011-12-05,35607A,0,0,30,0
2011-12-05,35607B,0,0,30,0
2011-12-05,35609A,0,0,30,0
2011-12-05,35610A,0,0,45,0
2011-12-05,35610B,0,0,45,0
2011-12-05,35610C,0,0,45,0
2011-12-05,35611B,0,0,30,0
2011-12-05,35633B,0,0,35,0
2011-12-05,35637A,0,0,25,0
2011-12-05,35637C,0,0,25,0
2011-12-05,35638A,0,0,25,0
2011-12-05,35638B,0,0,25,0
2011-12-05,35644,0,0,25,0
2011-12-05,35645,0,0,35,0
2011-12-05,35646,0,0,35,0
2011-12-05,35647,0,0,25,0
2011-12-05,35648,0,0,25,0
2011-12-05,35649,0,0,35,0
2011-12-05,35650,0,0,25,0
2011-12-05,35651,0,0,25,0
2011-12-05,35652,0,0,35,0
2011-12-05,35653,0,0,14,0
2011-12-05,35654,0,0,30,0
2011-12-05,35751C,0,0,28,0
2011-12-05,35751D,0,0,28,0
2011-12-05,35793,0,0,30,0
2011-12-05,35809A,0,0,25,0
2011-12-05,35809B,0,0,25,0
2011-12-05,35810A,0,0,25,0
2011-12-05,35810B,0,0,25,0
2011-12-05,35811A,0,0,25,0
2011-12-05,35815B,0,0,45,0
2011-12-05,35815P,0,0,45,0
2011-12-05,35816B,0,0,25,0
2011-12-05,35816P,0,0,25,0
2011-12-05,35817B,0,0,45,0
2011-12-05,35817P,0,0,45,0
2011-12-05,35818B,0,0,25,0
2011-12-05,35818C,0,0,25,0
2011-12-05,35818P,0,0,25,0
2011-12-05,35819B,0,0,30,0
2011-12-05,35819P,0,0,30,0
2011-12-05,35821B,0,0,30,0
2011-12-05,35821P,0,0,30,0
2011-12-05,35822B,0,0,25,0
2011-12-05,35822P,0,0,25,0
2011-12-05,35823P,0,0,25,0
2011-12-05,35824B,0,0,30,0
2011-12-05,35824C,0,0,30,0
2011-12-05,35824P,0,0,30,0
2011-12-05,35832,0,0,45,0
2011-12-05,35833G,0,0,45,0
2011-12-05,35833P,0,0,45,0
2011-12-05,35837,0,0,25,0
2011-12-05,35838A,0,0,28,0
2011-12-05,35838B,0,0,28,0
2011-12-05,35840,0,0,21,0
2011-12-05,35909A,0,0,30,0
2011-12-05,35909B,0,0,45,0
2011-12-05,35910A,0,0,45,0
2011-12-05,35910B,0,0,45,0
2011-12-05,35911A,0,0,25,0
2011-12-05,35911B,0,0,25,0
2011-12-05,35912B,0,0,30,0
2011-12-05,35913B,0,0,30,0
2011-12-05,35914,0,0,21,0
2011-12-05,35915A,0,0,25,0
2011-12-05,35915B,0,0,25,0
2011-12-05,35915C,0,0,25,0
2011-12-05,35916A,0,0,30,0
2011-12-05,35916B,0,0,30,0
2011-12-05,35916C,0,0,30,0
2011-12-05,35918B,0,0,25,0
2011-12-05,35920,0,0,30,0
2011-12-05,35921,0,0,30,0
2011-12-05,35922,0,0,45,0
2011-12-05,35923,0,0,30,0
2011-12-05,35924,0,0,21,0
2011-12-05,35930,0,0,30,0
2011-12-05,35931,0,0,30,0
2011-12-05,35932,0,0,30,0
2011-12-05,35933,0,0,30,0
2011-12-05,35936,0,0,45,0
2011-12-05,35937,0,0,45,0
2011-12-05,35945,0,0,30,0
2011-12-05,35950,0,0,30,0
2011-12-05,35951,0,0,30,0
2011-12-05,35953,0,0,30,0
2011-12-05,35954,0,0,45,0
2011-12-05,35955,0,0,45,0
2011-12-05,35957,0,0,45,0
2011-12-05,35958,0,0,45,0
2011-12-05,35961,0,0,30,0
2011-12-05,35962,0,0,30,0
2011-12-05,35963,0,0,25,0
2011-12-05,35964,0,0,25,0
2011-12-05,35965,0,0,30,0
2011-12-05,35966,0,0,28,0
2011-12-05,35967,0,0,28,0
2011-12-05,35968,0,0,28,0
2011-12-05,35969,0,0,30,0
2011-12-05,35970,0,0,25,0
2011-12-05,35971,0,0,30,0
2011-12-05,35972,0,0,30,0
2011-12-05,35973,0,0,30,0
2011-12-05,35974,0,0,35,0
2011-12-05,35976B,0,0,30,0
2011-12-05,35979,0,0,30,0
2011-12-05,35980B,0,0,30,0
2011-12-05,35980C,0,0,30,0
2011-12-05,35981C,0,0,45,0
2011-12-05,35991,0,0,28,0
2011-12-05,35995,0,0,28,0
2011-12-05,35999,0,0,28,0
2011-12-05,37112,0,0,42,0
2011-12-05,37326,0,0,21,0
2011-12-05,37327,0,0,21,0
2011-12-05,37330,0,0,21,0
2011-12-05,37333,0,0,25,0
2011-12-05,37340,176,176,21,229
2011-12-05,37342,0,0,21,0
2011-12-05,37343,0,0,21,0
2011-12-05,37345,0,0,21,0
2011-12-05,37348,0,0,21,0
2011-12-05,37351,0,0,21,0
2011-12-05,37352,0,0,21,0
2011-12-05,37370,0,0,21,0
2011-12-05,37379A,0,0,21,0
2011-12-05,37379B,0,0,21,0
2011-12-05,37399,0,0,21,0
2011-12-05,37408,0,0,21,0
2011-12-05,37409,0,0,21,0
2011-12-05,37410,0,0,21,0
2011-12-05,37413,0,0,21,0
2011-12-05,37422,0,0,21,0
2011-12-05,37423,0,0,21,0
2011-12-05,37424,0,0,21,0
2011-12-05,37432,0,0,21,0
2011-12-05,37438,0,0,25,0
2011-12-05,37441,0,0,21,0
2011-12-05,37444A,0,0,21,0
2011-12-05,37444B,0,0,21,0
2011-12-05,37444C,0,0,21,0
2011-12-05,37446,0,0,21,0
2011-12-05,37447,0,0,21,0
2011-12-05,37448,0,0,21,0
2011-12-05,37449,0,0,21,0
2011-12-05,37450,0,0,21,0
2011-12-05,37451,0,0,21,0
2011-12-05,37461,0,0,21,0
2011-12-05,37462B,0,0,21,0
2011-12-05,37462E,0,0,21,0
2011-12-05,37464,0,0,21,0
2011-12-05,37467,0,0,21,0
2011-12-05,37468,0,0,21,0
2011-12-05,37471,0,0,21,0
2011-12-05,37474,0,0,21,0
2011-12-05,37475,0,0,21,0
2011-12-05,37476,0,0,21,0
2011-12-05,37477B,0,0,21,0
2011-12-05,37477C,0,0,21,0
2011-12-05,37479B,0,0,21,0
2011-12-05,37479P,0,0,21,0
2011-12-05,37481,0,0,21,0
2011-12-05,37482B,0,0,21,0
2011-12-05,37482P,0,0,21,0
2011-12-05,37483,0,0,21,0
2011-12-05,37484,0,0,35,0
2011-12-05,37485,0,0,35,0
2011-12-05,37487B,0,0,21,0
2011-12-05,37488A,0,0,21,0
2011-12-05,37489A,0,0,21,0
2011-12-05,37489B,0,0,21,0
2011-12-05,37489C,0,0,21,0
2011-12-05,37489D,0,0,21,0
2011-12-05,37491A,0,0,28,0
2011-12-05,37491B,0,0,28,0
2011-12-05,37491C,0,0,28,0
2011-12-05,37491D,0,0,28,0
2011-12-05,37492A,0,0,25,0
2011-12-05,37492B,0,0,25,0
2011-12-05,37492C,0,0,25,0
2011-12-05,37492D,0,0,25,0
2011-12-05,37494A,0,0,21,0
2011-12-05,37495,0,0,21,0
2011-12-05,37500,0,0,21,0
2011-12-05,37501,0,0,35,0
2011-12-05,37502,0,0,21,0
2011-12-05,37503,0,0,21,0
2011-12-05,37506,0,0,21,0
2011-12-05,37508,0,0,21,0
2011-12-05,37509,0,0,21,0
2011-12-05,40001,0,0,28,0
2011-12-05,40002,0,0,28,0
2011-12-05,40003,0,0,28,0
2011-12-05,40005B,0,0,28,0
2011-12-05,40016,57,0,28,69
2011-12-05,40018E,0,0,28,0
2011-12-05,40018F,0,0,28,0
2011-12-05,40046A,0,0,28,0
2011-12-05,40046C,0,0,28,0
2011-12-05,44089A,0,0,28,0
2011-12-05,44089C,0,0,28,0
2011-12-05,44091A,0,0,28,0
2011-12-05,44091C,0,0,28,0
2011-12-05,44092B,0,0,28,0
2011-12-05,44092C,0,0,28,0
2011-12-05,44217M,0,0,25,0
2011-12-05,44228,0,0,25,0
2011-12-05,44230,0,0,30,0
2011-12-05,44234,0,0,25,0
2011-12-05,44235,0,0,25,0
2011-12-05,44236,0,0,25,0
2011-12-05,44241C,0,0,25,0
2011-12-05,44242A,0,0,25,0
2011-12-05,44242B,0,0,25,0
2011-12-05,44265,0,0,25,0
2011-12-05,45008C,0,0,25,0
2011-12-05,45013,0,0,25,0
2011-12-05,45014,0,0,25,0
2011-12-05,45016,0,0,25,0
2011-12-05,46000M,0,0,25,0
2011-12-05,46000P,0,0,25,0
2011-12-05,46000R,0,0,25,0
2011-12-05,46000S,0,0,25,0
2011-12-05,46000U,0,0,25,0
2011-12-05,46037A,0,0,30,0
2011-12-05,46115B,0,0,30,0
2011-12-05,46118,0,0,30,0
2011-12-05,46126A,0,0,30,0
2011-12-05,46137D,0,0,25,0
2011-12-05,46138B,0,0,30,0
2011-12-05,46138D,0,0,25,0
2011-12-05,46307,0,0,30,0
2011-12-05,46775A,0,0,25,0
2011-12-05,46775B,0,0,25,0
2011-12-05,46775D,0,0,25,0
